ID,留言编号,留言用户,留言主题,留言时间,留言详情,反对数,点赞数
2,255638,A00079320,请还A8县市双凫铺镇合轩村村民一条能走的路,2020/1/5 16:37,从2019年上半年5月份开始双凫铺镇和合轩村两级政府引进A市都昌能源科技有限公司在东塘湾组油茶林基地搞光伏发电项目大货车通过我家自修道路早几年自己出钱买地加宽的道路否则只能走小型车运送大材料预制水泥管桩光伏模板线缆等进山在2019年6月12日晚镇村两级政府约我们在镇政府会议室协商要通过我们地坪前这段自修路通行的事情当晚镇人大领导和村书记村长当面承诺让光伏项目通过我们自修的道路运送材料承诺在光伏项目完工后肯定会让项目方把损坏的道路维修好甚至会要求他们维修得比原来还好当晚项目方即A市都昌能源科技有限公司与我签订了一份协议承诺在建材运输完毕一个月内对损毁的道路进行修复我们万万没想到当初的好心协助换来的却是这样的结果在整个合轩村我们家为光伏项目做的贡献是最大的但却是受损害最大的农户从2019年6月份以来由于雨水很多这段路被大货车压成很深的沟给我们的生活造成了很大的影响特别是家里的老人7月份还摔了一跤在医院治疗了一周后来只能从旁门绕行现在我们东塘组的光伏项目在2019年10月份就全部完工了但一直没有来修复这段损毁的路从2019年10月份到现在将近80岁的老人冒着严寒和摔跤的危险往返镇村两级政府10多趟后来村上领导答应上肯定会在2019年12月30日前要求光项项目方修好这段路但直到现在也没有来修村上的回复是项目方已经放假了工人都回家了今年不能来维修了马上就要到春节了这段泥泞的道路怎么走在项目方放假的情况下难道镇村两级政府就不能履行自己的承诺组织维修好吗难道这就是双凫铺镇和合轩村领导们的不忘初心牢记使命工作方式的具体体现吗为此一名年近80岁老人在万般无奈的情况下呼吁A市各级领导和A8县市委书记市长能督促双凫铺镇和合轩村两级政府领导践行自己的诺言还我一条能走的路,0,0
2,258120,A00072074,投诉A市都昌能源科技有限公司拖欠工资,2019/12/4 10:00,相关的各位政府领导很高兴我的文章能被你们看到我于2018年六月给都昌能源科技有限公司的张柱也就是该公司姜亮继的授权人张翥就是现在合轩村威胜能源电力的业主在A8县市合轩村做光伏发电项目的活现有一年多了差我们的工资到现在都没有给一拖再拖快到年底了国家也在严抓拖欠农民工工资的问题老板们吃香的喝辣的农民工赚的是血汗钱大夏天的风吹日晒晚上还加班农民老实只想把自己的本分事做好换点血汗钱养家糊口心里也敞亮今年张翥欠条也打了说好的十一月底之前给结清欠款还注明没有给的话就承担相关法律时间也到了一分也没有给我们他既然打了这个欠条肯定是有打算的上个月月底并网他们是有钱的虽然他们做的是招商引资的项目是威老百姓做贡献为国家减轻负担的事业那为什么农民工的工资不给结呢我们的保障何在请政府领导为民做主给农民工一点活下去的信心对未来也会充满希望,0,0
2,259020,A00021812,A2区磨盘湾13号房子还没协调好就被拆了,2019/11/29 10:56,我家位于A市A2区磨盘湾13号社区通知要拆房子去协调于11月2号和主任和书记进了进行了第1次协商当时我们双方沟通很好我这边也强调了房子里面还有一些财产主任也表了态不会没谈好就拆谁知天有不测风云11月11号我们回家房子就变成了一片废墟93岁老人家在在家欲哭无泪我们到派出所去报了警派出所说无权干涉现在在A市省会还有这种偷偷摸摸拆迁行为吗我们该怎么办求大家帮助谢谢,0,0
2,272106,A00051941,​A市顺宇将公司员工没有得到妥善安排,2019/10/14 10:14,A市顺宇将公司卖给其他公司目前厂内员工没有被妥善安排关键的是没有向员工任何说明10日14日大量员工在厂门口进行维权希望领导能在百忙之中过问此事保障我们普通老百姓合法的权益非常感谢,0,2
7,200243,A0005101,A7县星沙螺丝塘路9号华中集团每天都排出大量白色气体，气味难闻,2019/7/8 15:03,现有星沙螺丝塘路9号华中集团每天都排出大量白色气体且气味非常难闻严重污染居民工作和生活环境请相关领导知悉并给予处理非常感谢,0,1
7,207521,A00050281,A市第一垃圾中转站散发恶臭,2019/9/6 12:49,我家位于A4区洪山路原山苑A市第一垃圾中转站与联合餐厨一天24小时违规排放臭气垃圾发酵过程里散发出的恶臭味中含有多种有害致癌物质严重影响附近居民洪山家园原山苑雄新华府美利新世界163医院宿舍等和长大附属中学学生们的正常生活与健康半夜被臭醒来亲戚了闻到那股臭味问家里的厕所是不是堵了不敢开窗环线上都是恶臭味生活痛苦不堪我家原山苑距离A市第一垃圾站距离不近每天都可以闻到A市第一垃圾站的恶臭更不用说该垃圾站周围的居民了洪山旅游区数万居民师生医患终日被恶臭笼罩吃饭被臭吐睡觉被臭醒打招呼是问今天臭吗现借助这个平台恳请相关部门着力实地勘察考核还周边居民一个正常的生活环境这是全球人居环境奖两型社会卫生文明城市A市第一垃圾站与餐厨处理中心100米范围内普通百姓发出的呐喊与诉求,0,0
7,211437,A00095045,A1区东湖街道合平路二期附近的非法洗沙场扰民,2019/10/15 15:29,A1区东湖街道合平路二期附近有一非法洗沙场一到晚上前四后八的大货车轰鸣不停将附近的村道和油路带上很多泥巴并且将马路压坏严重影响居民出行,0,0
7,214072,A00054656,A4区楚江纪世城养狗行为需要规范,2019/7/25 8:22,楚江纪世城狗患成灾到处是狗到处是狗屎养狗人道德素质太差已经严重影响了居民的正常生活请有关部门去调查取证多了解居民的心声好好管管养狗人,0,0
7,215686,A00033669,西地省电视大学旁延年酒店在屋顶设置的招牌灯光线太强,2019/7/8 23:46,位于A1区南路和新姚路交叉口的西地省电视大学位置上的新建大楼延年酒店在屋顶设置延年招牌LeD灯光线极强深夜将对面通泰梅岭苑小区照得像白天一样这种光污染严重影响了对面小区居民的生活和健康希望有关部门尽快处理此事,0,0
7,217064,A000112283,A2区金石蓉园小区居民被工地上的噪音给弄得午饭正常休息,2019/11/8 1:13,今日起我所在小区A2区金石蓉园小区旁边友谊路与E5县北路交界处一处正处小区旁边交接点每晚11点左右至凌晨三点开始施工严重干扰了市民正常休息时间还请政府出手干预换市民一个清净的晚间休息时间,0,0
7,226339,A00029956,A7县江背镇朱家桥社区工厂夜间焚烧工业垃圾存在很多年了,2019/8/30 17:14,A7县江背镇朱家桥社区工厂夜间焚烧工业垃圾存在很多年了屡禁不止管一下子好一阵子给周边居民生活造成极大的伤害对环境造成极大的污染请有关部门真正的治理下这些黑心工厂,0,0
7,228920,A000104131,A2区大托村下石屋场的废气鱼塘杂草丛生，恶臭不止,2019/10/11 7:42,大托村下石屋场多口鱼塘废弃杂草丛生恶臭不止蚊虫滋生且离民房不到20米严重影响了附近居民的生活环境以及空气质量望有关部门重视,0,0
7,229594,A00060678,A8县人民医院旁一废品收购站污染严重,2019/6/27 16:08,一环北路人民医院旁家外家家菜馆前面巷子一废品收购站污染严重具体表现为1经常敲碎玻璃废旧金属噪音扰民2废旧物品滋生蚊虫老鼠且臭气熏天附近居民常年不敢开窗透气3违规收购医院医疗危险废物存在严重隐患鉴于该废品站地处城市居民集中区污染严重严重损坏城市人居环境请求有关部门迅速予以清退处置为盼,0,0
7,238230,A00040581,A6区新城国际花都南1门至南2门马路对面每晚都烧垃圾,2019/8/13 19:44,新城国际花都南1门至南2门马路对面金圆路从810号开始一到天黑就开始焚烧化工垃圾或建筑垃圾严重污染周边居民空气环境大概有两到三个焚烧点已经持续好几天希望有关环保部门及时处理感谢,0,0
7,244383,A00094161,A2区江南华府小区门口南二环环线噪音太大了,2019/8/27 12:55,尊敬的各位领导江南华府小区门口就是南二环严重影响到我们居住人的居住舒适度声音已经远超60分贝形成严重的噪音污染而且小区门口环线下面有垃圾车停留影响到我们居住舒适度,1,0
7,244635,A00036161,京广铁路A4区段沿线噪音扰民严重,2019/11/19 10:07,京广铁路A4区段沿线都没有安装隔音墙导致附近居民深受铁路噪音污染难言幸福生活恳请政府解决为感,0,2
7,259581,A000112060,A7县黄兴大道大货车来往噪音很吵,2019/1/24 9:54,本人住在黄兴大道边上于星湖湾西边每天伴随我的是旁边黄兴大道来来往往大货车经过时震耳欲聋的哄轰哄轰的声音严重影响到一个人每天正常的起居生活声音太大问过同住在海伦春天当代的居民她们对这躁音也是苦不堪言恳请政府帮助改善请政府体察民情为这一线的居民创造一个些许安宁的生活环境,0,1
7,264165,A00025729,西地省集浩铝业有限公司从事铝合金门窗生产，实在是太吵了,2019/12/12 16:30,西地省集浩铝业有限公司从事铝合金门窗生产工厂后门正对高层生活小区距离小区楼20米左右每天都打开后门在生产像个啦叭一样从早8点到晚10点日复一日都是刺耳的切割机声打磨机声等机械声音严重影响小区居民生活环境和健康特别是小孩学习和孕妇待产,0,0
7,266069,A00014569,A3区王家湾麓山南路与西二环叉路口周边区域停水已经八天了！,2019/3/28 17:42,我们是居住在A3区王家湾麓山南路与西二环叉路口周边区域即311路公交车总站周边区域的居民我们这里自2019年3月21日停水至今已经八天了本区域内的数千户居民上万人的正常生活受到影响美丽的省会A市近十天的停水让上万居民苦不堪言请各级领导予以关注解救我们于无水之中,0,0
